Index,appnumber,encrypting,renaiming,rebuilding,Strings Global number,Unicode number ,URL Number ,Affectation number ,Balise number ,Special strings number ,Call number,Class number ,Other Type String Number ,Permission number ,Number of Dangerous permission ,Number of sginature permission ,Other Permission number ,Services number ,Providers number ,Android API ,Dex number ,SystemArgs ,Custom Argument,Average size of class ,Intern attribute ,Extern attribute,Weighted Method per class ,Reponse for class ,Number of child ,Argument Type number ,Receivers Numbers ,Type
144,SMS_4242,1,1,0,595,0,0,0,2,0,0,0,0,5,4,0,1,0,0,0,0,0,0,97.0,0,0,12.052699228791774,24.105398457583547,-0.9665809768637532,119,8,1
145,SMS_2115,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,11.135646687697161,22.271293375394322,-0.9221871713985279,210,1,1
146,Riskware_1760,1,1,0,1539,0,7,41,3,0,9,0,0,33,8,2,23,5,0,0,0,0,0,24.384615384615383,0,0,21.229545454545455,42.45909090909091,-1.0,235,1,2
147,Riskware_2068,1,1,0,342,0,0,0,2,0,0,0,0,41,11,3,27,7,0,0,0,0,0,4.0,0,0,24.296703296703296,48.59340659340659,-1.0,29,1,2
148,SMS_395,1,1,0,569,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,97.0,0,0,11.125925925925927,22.251851851851853,-0.9608465608465608,120,8,1
149,SMS_3330,0,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,33.75,0,0,10.544665012406949,21.089330024813897,-0.9181141439205955,210,1,1
150,Riskware_2757,1,1,0,8649,1,19,803,5,4,44,42,0,35,12,2,21,9,0,0,0,0,0,8.581395348837209,0,0,23.614973262032084,47.22994652406417,-1.0,1508,1,2
151,Riskware_1148,1,1,0,42168,0,82,808,11,9,38,2140,0,24,9,1,14,10,5,0,0,0,0,19.551724137931036,0,0,23.56342668863262,47.12685337726524,-1.0,16917,1,2
152,SMS_1794,1,1,0,970,0,2,3,2,0,0,0,0,13,7,1,5,1,0,0,0,0,0,76.1,0,0,11.90923317683881,23.81846635367762,-0.9092331768388107,236,1,1
153,SMS_1285,1,1,0,851,0,0,252,2,0,0,0,0,21,8,2,11,0,0,0,0,0,0,10.25,0,0,10.884393063583815,21.76878612716763,-0.6647398843930635,434,1,1
154,Riskware_132,1,1,0,406,0,0,0,2,0,0,0,0,13,4,1,8,3,0,0,0,0,0,5.0,0,0,19.61437908496732,39.22875816993464,-1.0,1218,1,2
155,SMS_3599,1,1,0,621,0,3,3,1,0,0,33,0,10,4,0,6,0,0,0,0,0,0,95.66666666666667,0,0,10.613851992409867,21.227703984819733,-0.9174573055028463,86,1,1
156,SMS_1492,0,1,0,127,0,0,0,2,0,0,0,0,23,9,2,12,0,0,0,0,0,0,4.0,0,0,12.822443181818182,25.644886363636363,-0.9602272727272727,41,1,1
157,Riskware_4285,1,1,0,2279,0,2,49,2,0,1,0,0,33,9,3,21,12,1,0,0,0,0,6.897435897435898,0,0,22.065026362038665,44.13005272407733,0.040421792618629174,90,1,2
158,Riskware_2797,1,1,0,12352,1,13,317,2,3,43,54,0,43,15,3,25,13,1,0,0,0,0,10.36111111111111,0,0,19.623020063357973,39.24604012671595,-1.0,2142,1,2
159,Riskware_107,1,1,0,20190,8,46,817,28,7,27,1237,0,21,10,1,10,5,0,0,0,0,0,17.571428571428573,0,0,20.665554628857382,41.331109257714765,2.5020850708924103,3509,1,2
160,SMS_3052,1,1,0,433,0,3,2,4,0,0,0,0,12,6,1,5,0,0,0,0,0,0,270.0,0,0,11.743303571428571,23.486607142857142,-0.9642857142857143,48,1,1
161,SMS_255,1,1,0,775,0,0,7,2,0,0,0,0,13,6,1,6,1,0,0,0,0,0,9.714285714285714,0,0,11.378516624040921,22.757033248081843,-0.7710997442455243,363,1,1
162,SMS_3137,1,1,0,826,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,11.047272727272727,22.094545454545454,-0.8963636363636364,199,1,1
163,SMS_4276,1,1,0,621,0,3,3,1,0,0,33,0,10,4,0,6,0,0,0,0,0,0,77.66666666666667,0,0,12.06679511881824,24.13359023763648,-0.9441233140655106,86,8,1
164,SMS_4773,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,33.75,0,0,10.9375,21.875,-1.0,210,8,1
165,Riskware_1980,1,1,0,10124,1,54,933,6,7,53,42,0,35,12,2,21,8,0,0,0,0,0,8.840909090909092,0,0,19.788888888888888,39.577777777777776,-1.0,1724,1,2
166,SMS_3256,1,1,0,781,0,0,2,2,0,0,0,0,13,6,1,6,0,0,0,0,0,0,9.714285714285714,0,0,10.711647727272727,21.423295454545453,-0.7428977272727273,373,1,1
167,Riskware_2501,1,1,0,29286,7,23,350,5,5,25,1,0,12,6,0,6,3,0,0,0,0,0,23.11764705882353,0,0,25.77777777777778,51.55555555555556,-1.0,8024,1,2
168,Adware_1316,1,1,0,6064,7,44,199,3,2,20,0,0,27,7,2,18,2,0,0,0,0,0,150.66666666666666,0,0,14.207739307535642,28.415478615071283,0.5071283095723014,1237,,3
169,Riskware_3751,1,1,0,123,0,0,0,1,0,0,0,0,42,12,2,28,17,1,0,0,0,0,4.0,0,0,23.092307692307692,46.184615384615384,-1.0,86,1,2
170,Banking_1879,1,1,0,306,0,0,0,1,0,0,0,0,20,10,1,9,5,0,0,0,0,0,0.0,0,0,18.455298013245034,36.91059602649007,-0.9813741721854304,49,1,4
171,SMS_4201,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,33.75,0,0,12.036054421768707,24.072108843537414,-0.9394557823129251,210,8,1
172,Riskware_4361,1,1,0,7569,0,9,167,5,1,161,3,0,29,9,3,17,4,0,0,0,0,0,28.92,0,0,24.62046908315565,49.2409381663113,1.347547974413646,724,1,2
173,SMS_1319,0,1,0,573,0,2,0,1,0,0,0,0,9,4,0,5,2,0,0,0,0,0,76.33333333333333,0,0,13.420168067226891,26.840336134453782,-1.0,64,1,1
174,Riskware_3776,1,1,0,15573,0,31,477,2,2,14,0,0,16,8,0,8,3,0,0,0,0,0,75.0625,0,0,24.996031746031747,49.992063492063494,-1.0,3115,1,2
175,Riskware_3544,1,1,0,123,0,0,0,2,0,0,0,0,12,6,1,5,5,0,0,0,0,0,104.0,0,0,19.362903225806452,38.725806451612904,-1.0,2,1,2
176,SMS_475,1,1,0,573,0,2,0,1,0,0,17,0,9,4,0,5,2,0,0,0,0,0,94.33333333333333,0,0,11.331532748143147,22.663065496286293,-0.9675894665766374,64,8,1
177,Riskware_3712,1,1,0,123,0,0,0,1,0,0,0,0,42,12,2,28,17,0,0,0,0,0,4.0,0,0,23.283132530120483,46.566265060240966,-1.0,85,1,2
178,Riskware_3105,1,1,0,10283,0,23,559,7,4,28,99,0,43,14,3,26,8,0,0,0,0,0,16.414634146341463,0,0,21.246913580246915,42.49382716049383,-1.0,2717,1,2
179,Riskware_501,1,1,0,180,0,0,0,2,0,0,0,0,22,14,1,7,1,0,0,0,0,0,102.5,0,0,21.808703535811425,43.61740707162285,-1.0,8,1,2
180,SMS_3556,1,1,0,3246,0,5,18,20,1,0,0,0,7,4,0,3,0,0,0,0,0,0,24.91304347826087,0,0,10.673724735322425,21.34744947064485,-0.39268527430221367,499,1,1
181,SMS_2907,1,1,0,673,0,0,5,2,0,0,0,0,18,8,2,8,1,0,0,0,0,0,4.166666666666667,0,0,11.986873508353222,23.973747016706444,-0.915871121718377,130,1,1
182,Riskware_4206,1,1,0,3567,1,2,121,4,2,12,0,0,10,5,1,4,1,0,0,0,0,0,28.75,0,0,25.546666666666667,51.093333333333334,-1.0,525,1,2
183,SMS_2174,1,1,0,867,0,1,4,2,0,0,0,0,10,6,0,4,1,0,0,0,0,0,42.25,0,0,11.299530516431926,22.59906103286385,-0.9267605633802817,211,1,1
184,SMS_3642,1,1,0,677,0,0,13,1,0,0,0,0,6,3,1,2,1,0,0,0,0,0,253.5,0,0,10.617537313432836,21.23507462686567,-0.9654850746268657,81,1,1
185,Riskware_1122,1,1,0,35800,7,24,499,18,10,34,625,0,14,6,0,8,3,0,12,0,0,0,34.25,0,0,26.87960687960688,53.75921375921376,-1.0,9189,1,2
186,SMS_4623,1,1,0,776,0,0,15,3,0,0,0,0,4,3,0,1,1,0,0,0,0,0,138.25,0,0,11.565751445086706,23.13150289017341,-0.9645953757225434,125,8,1
187,Riskware_2195,1,1,0,121,0,0,0,1,0,0,0,0,39,12,2,25,15,0,0,0,0,0,4.0,0,0,22.071969696969695,44.14393939393939,-0.9823232323232324,612,1,2
188,SMS_2223,1,1,0,744,0,0,0,3,0,0,0,0,26,7,2,17,1,0,0,0,0,0,12.636363636363637,0,0,11.766891891891891,23.533783783783782,-0.8091216216216216,271,1,1
189,Riskware_1014,1,1,0,2468,0,6,100,3,1,0,0,0,8,2,0,6,0,0,0,0,0,0,24.0,0,0,20.515566625155667,41.031133250311335,-0.5305105853051059,452,1,2
190,Riskware_2341,1,1,0,7251,0,0,121,2,0,13,0,0,6,2,0,4,0,0,0,0,0,0,212.13793103448276,0,0,21.41857659831122,42.83715319662244,-0.9565741857659831,1260,1,2
191,Riskware_1037,1,1,0,36297,7,31,371,5,7,25,0,0,13,6,0,7,37,0,0,0,0,0,74.45833333333333,0,0,20.124489795918368,40.248979591836736,2.376530612244898,15547,1,2
192,Adware_197,1,1,0,2638,0,1,84,5,0,0,0,0,11,4,0,7,2,0,0,0,0,0,72.48275862068965,0,0,16.766037735849057,33.532075471698114,-0.5874213836477987,305,,3
193,Adware_314,1,1,0,4505,0,16,186,5,7,9,0,0,11,4,1,6,4,0,0,0,0,0,174.4848484848485,0,0,17.420895522388058,34.841791044776116,0.06417910447761194,66,,3
194,Riskware_946,1,1,0,121,0,0,0,1,0,0,0,0,39,12,2,25,16,0,0,0,0,0,4.0,0,0,21.124347826086957,42.248695652173915,-1.0,170,1,2
195,Riskware_3360,1,1,0,3579,1,2,121,4,2,12,2,0,12,5,1,6,5,0,0,0,0,0,27.294117647058822,0,0,23.74736842105263,47.49473684210526,-1.0,520,1,2
196,SMS_2277,1,1,0,827,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,45.57142857142857,0,0,10.976061776061776,21.952123552123552,-0.9405405405405406,210,1,1
197,SMS_2721,1,1,0,852,0,0,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,38.22222222222222,0,0,11.885245901639344,23.770491803278688,-0.9476670870113493,294,1,1
198,Adware_1038,1,1,0,4840,0,6,142,3,1,11,0,0,10,2,0,8,0,0,0,0,0,0,95.96428571428571,0,0,16.158255954784014,32.31651190956803,-0.6867178037949132,745,,3
199,SMS_3761,1,1,0,921,0,2,3,2,0,0,0,0,13,7,1,5,1,0,0,0,0,0,77.22222222222223,0,0,10.84974533106961,21.69949066213922,-0.9202037351443124,216,1,1
200,SMS_2924,1,1,0,676,0,0,13,1,0,0,0,0,6,3,1,2,1,0,0,0,0,0,193.0,0,0,14.805555555555555,29.61111111111111,-1.0,82,1,1
201,Riskware_1966,1,1,0,9663,1,3,209,7,1,15,30,0,3,1,0,2,0,0,0,0,0,0,42.53846153846154,0,0,20.377428307123033,40.754856614246066,2.1461609620721553,2778,1,2
202,SMS_583,1,1,0,776,0,0,15,3,0,0,0,0,4,3,0,1,1,0,0,0,0,0,120.0,0,0,11.427800269905534,22.855600539811068,-0.9676113360323887,125,6,1
203,SMS_2989,1,1,0,934,0,2,3,2,0,0,0,0,13,7,1,5,1,0,0,0,0,0,70.0,0,0,12.41,24.82,-0.87,259,1,1
204,SMS_3220,1,1,0,781,0,0,2,2,0,0,0,0,13,6,1,6,0,0,0,0,0,0,10.666666666666666,0,0,20.60411899313501,41.20823798627002,-0.8203661327231121,373,1,1
205,Riskware_540,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,15,0,0,0,0,0,4.0,0,0,21.136546184738958,42.273092369477915,-1.0,353,1,2
206,SMS_3026,1,1,0,847,0,0,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,38.22222222222222,0,0,11.872832369942197,23.745664739884393,-0.9248554913294798,204,1,1
207,SMS_4785,1,1,0,615,0,0,6,3,0,0,0,0,4,3,0,1,1,0,0,0,0,0,141.0,0,0,9.075471698113208,18.150943396226417,-1.0,100,8,1
208,Banking_1141,1,1,0,11501,0,1,181,8,0,16,0,0,13,7,0,6,5,0,0,0,0,0,226.97058823529412,0,0,18.407335907335906,36.81467181467181,3.146718146718147,2868,1,4
209,SMS_3732,1,1,0,309,0,0,8,2,0,0,18,0,11,7,0,4,1,0,0,0,0,0,79.25,0,0,10.984334203655353,21.968668407310705,-0.9538729329852045,47,1,1
210,SMS_3935,1,1,0,763,0,0,214,3,0,0,0,0,13,6,1,6,1,0,0,0,0,0,9.714285714285714,0,0,11.202202989771834,22.404405979543668,-0.8410700236034618,342,8,1
211,SMS_3411,0,1,0,536,0,3,0,1,0,0,0,0,9,4,0,5,2,0,0,0,0,0,94.33333333333333,0,0,10.249118683901292,20.498237367802584,-0.9283196239717979,63,1,1
212,SMS_1997,1,1,0,762,0,0,0,30,0,0,0,0,26,7,2,17,1,0,0,0,0,0,7.181818181818182,0,0,11.26027397260274,22.52054794520548,-0.9337899543378996,278,1,1
213,SMS_1155,1,1,0,1396,0,0,13,2,0,0,51,0,15,7,1,7,2,0,0,0,0,0,33.72727272727273,0,0,10.383858267716535,20.76771653543307,-0.8956692913385826,267,1,1
214,SMS_4819,1,1,0,847,0,0,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,32.666666666666664,0,0,11.493087557603687,22.986175115207374,-0.7880184331797235,203,8,1
215,Banking_1511,1,1,0,4521,0,5,117,2,0,11,0,0,6,3,1,2,0,0,0,0,0,0,132.03125,0,0,19.38750796685787,38.77501593371574,-0.5595920968769917,834,1,4
216,SMS_624,1,1,0,560,0,0,4,3,0,0,0,0,4,3,0,1,0,0,0,0,0,0,75.5,0,0,11.145222929936306,22.290445859872612,-0.9923566878980892,82,6,1
217,Banking_2414,1,1,0,5467,0,2,137,3,0,12,0,0,6,5,0,1,1,0,0,0,0,0,155.75,0,0,16.713875598086123,33.427751196172245,-0.13588516746411483,1461,1,4
218,Riskware_1934,1,1,0,10124,1,54,933,6,7,53,42,0,35,12,2,21,8,0,0,0,0,0,8.733333333333333,0,0,19.23581081081081,38.47162162162162,-0.9459459459459459,1724,1,2
219,SMS_1433,1,1,0,776,0,0,15,3,0,0,0,0,4,3,0,1,1,0,0,0,0,0,120.0,0,0,12.420035149384885,24.84007029876977,-0.9736379613356766,125,1,1
220,Riskware_2983,1,1,0,3579,1,2,121,4,2,12,2,0,12,5,1,6,5,0,0,0,0,0,31.642857142857142,0,0,21.99048913043478,43.98097826086956,-1.0,520,1,2
221,Riskware_2790,1,1,0,16627,1,3,254,8,1,16,30,0,10,5,1,4,0,0,0,0,0,0,33.75,0,0,21.66919191919192,43.33838383838384,-1.0,4963,1,2
222,Adware_695,1,1,0,1247,0,1,9,6,0,0,0,0,5,2,0,3,0,0,0,0,0,0,92.04347826086956,0,0,17.247275204359674,34.49455040871935,-0.8419618528610354,37,,3
223,SMS_4567,1,1,0,594,0,0,0,2,0,0,0,0,5,4,0,1,0,0,0,0,0,0,5.0,0,0,10.679650238473767,21.359300476947535,-0.965818759936407,119,8,1
224,SMS_4554,1,1,0,3066,0,2,96,2,0,11,0,0,16,5,0,11,0,0,0,0,0,0,442.2413793103448,0,0,10.734187349879903,21.468374699759806,-0.0688550840672538,670,8,1
225,Riskware_1659,1,1,0,121,0,0,0,1,0,0,0,0,39,12,2,25,15,0,0,0,0,0,4.0,0,0,19.507347795661303,39.01469559132261,-0.9996501049685095,612,1,2
226,SMS_4642,1,1,0,604,0,2,3,1,0,0,33,0,10,4,0,6,0,0,0,0,0,0,94.33333333333333,0,0,11.554112554112555,23.10822510822511,-0.937950937950938,87,8,1
227,Adware_1057,1,1,0,5556,0,46,64,2,2,5,82,0,11,5,0,6,1,0,2,0,0,0,182.1,0,0,15.934089681253377,31.868179362506755,-0.6299297676931388,817,,3
228,Banking_1010,1,1,0,591,0,0,1,2,0,1,23,0,7,3,0,4,1,0,0,0,0,0,47.6,0,0,23.314285714285713,46.628571428571426,-1.0,98,1,4
229,Riskware_3509,1,1,0,27198,1,96,1483,9,9,71,82,0,39,10,3,26,20,1,0,0,0,0,64.34146341463415,0,0,21.22520107238606,42.45040214477212,0.3378016085790885,6129,1,2
230,Adware_799,1,1,0,2303,0,23,31,2,1,0,1,0,8,2,0,6,1,0,0,0,0,0,179.52380952380952,0,0,17.946778711484594,35.89355742296919,-0.20728291316526612,269,,3
231,Riskware_2349,1,1,0,177,0,0,0,2,0,0,0,0,15,7,0,8,8,0,0,0,0,0,4.0,0,0,26.293515358361773,52.58703071672355,-1.0,97,1,2
232,SMS_2894,0,1,0,813,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,11.979116945107398,23.958233890214796,-0.9647971360381862,175,1,1
233,Riskware_1243,1,1,0,3576,0,2,105,3,0,11,0,0,24,14,0,10,6,0,0,0,0,0,90.54166666666667,0,0,20.743061062648692,41.486122125297385,-1.0,666,1,2
234,Riskware_1050,1,1,0,30344,0,65,624,9,5,35,336,0,34,10,2,22,5,0,0,0,0,0,46.32142857142857,0,0,20.33482944344704,40.66965888689408,2.202872531418312,5550,1,2
235,Banking_949,1,1,0,11109,0,39,333,4,6,24,0,0,9,3,0,6,0,0,1,0,0,0,33.083333333333336,0,0,22.72222222222222,45.44444444444444,11.71111111111111,1589,1,4
236,Riskware_613,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,4.0,0,0,26.8,53.6,-1.0,353,1,2
237,Riskware_4092,1,1,0,10635,1,82,780,6,9,31,31,0,19,9,0,10,8,0,0,0,0,0,15.466666666666667,0,0,24.571801566579634,49.14360313315927,-1.0,3070,1,2
238,Riskware_3856,1,1,0,2279,0,2,49,2,0,1,0,0,40,10,3,27,8,1,0,0,0,0,7.387096774193548,0,0,31.103960396039604,62.20792079207921,-1.0,89,1,2
239,Adware_458,0,1,0,4887,0,39,79,14,3,4,93,0,10,3,0,7,1,0,0,0,0,0,140.23333333333332,0,0,21.53968253968254,43.07936507936508,0.5238095238095238,659,,3
240,SMS_4812,1,1,0,3038,0,2,96,2,0,11,0,0,16,5,0,11,0,0,0,0,0,0,439.3666666666667,0,0,11.898876404494382,23.797752808988765,2.932584269662921,670,8,1
241,SMS_491,1,1,0,560,0,0,4,3,0,0,0,0,4,3,0,1,0,0,0,0,0,0,61.4,0,0,11.773019271948607,23.546038543897215,-0.987152034261242,82,8,1
242,Riskware_461,1,1,0,121,0,0,0,1,0,0,0,0,39,12,2,25,15,0,0,0,0,0,4.0,0,0,22.070011668611436,44.14002333722287,-1.0,612,1,2
243,Adware_1205,1,1,0,12855,0,40,366,30,1,22,226,0,21,5,1,15,6,0,0,0,0,0,34.333333333333336,0,0,15.556426332288401,31.112852664576803,0.24608150470219436,2274,,3
244,SMS_3686,1,1,0,767,0,0,15,3,0,0,0,0,4,3,0,1,1,0,0,0,0,0,120.0,0,0,11.0,22.0,-0.9503985828166519,122,1,1
245,SMS_4154,1,1,0,4916,0,1,110,2,0,12,0,0,2,1,0,1,0,0,0,0,0,0,245.37142857142857,0,0,11.997912317327765,23.99582463465553,-0.8754349338900487,729,8,1
246,SMS_2702,1,1,0,1262,0,7,38,3,2,0,0,0,8,4,0,4,3,0,0,0,0,0,294.57142857142856,0,0,11.89829437776374,23.79658875552748,-0.8907138344914719,219,1,1
247,Riskware_3007,1,1,0,1837,0,0,0,2,0,0,0,0,18,6,2,10,8,0,0,0,0,0,15.625,0,0,26.381147540983605,52.76229508196721,-1.0,58,1,2
248,Adware_844,1,1,0,1027,0,0,2,2,0,27,0,0,13,4,1,8,2,0,0,0,0,0,55.93333333333333,0,0,17.55444839857651,35.10889679715302,-0.9800711743772242,251,,3
249,SMS_117,1,1,0,674,0,0,13,1,0,0,0,0,6,3,1,2,1,0,0,0,0,0,253.5,0,0,13.973333333333333,27.946666666666665,-1.0,82,1,1
250,SMS_3155,1,1,0,621,0,3,3,1,0,0,33,0,10,4,0,6,0,0,0,0,0,0,95.66666666666667,0,0,10.99828473413379,21.99656946826758,-0.855917667238422,86,1,1
251,Riskware_2054,1,1,0,123,0,0,0,1,0,0,0,0,38,10,2,26,15,0,0,0,0,0,4.0,0,0,24.53787878787879,49.07575757575758,-1.0,44,1,2
252,SMS_4630,1,1,0,1363,0,0,13,2,0,0,0,0,15,7,1,7,2,0,0,0,0,0,33.63636363636363,0,0,11.564306358381502,23.128612716763005,-0.9176300578034682,267,8,1
253,SMS_375,1,1,0,772,0,0,285,2,0,0,0,0,13,6,1,6,0,0,0,0,0,0,9.642857142857142,0,0,11.127173913043478,22.254347826086956,-0.842391304347826,376,1,1
254,SMS_3385,1,1,0,843,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,45.714285714285715,0,0,10.296296296296296,20.59259259259259,-0.9091995221027479,210,1,1
255,SMS_763,1,1,0,517,0,0,0,2,0,0,0,0,4,3,0,1,0,0,0,0,0,0,61.75,0,0,10.867556468172484,21.73511293634497,-0.9671457905544147,114,6,1
256,SMS_4003,1,1,0,829,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,45.142857142857146,0,0,12.114306784660767,24.228613569321535,-0.9343657817109144,200,8,1
257,SMS_3527,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,10.603811434302909,21.207622868605817,-0.9237713139418254,210,1,1
258,Banking_139,1,1,0,16560,0,1,201,3,0,17,0,0,14,3,1,10,0,0,0,0,0,0,209.86666666666667,0,0,19.135254988913527,38.270509977827054,3.499630450849963,6201,1,4
259,Riskware_808,1,1,0,342,0,0,0,2,0,0,0,0,20,9,1,10,7,1,0,0,0,0,4.0,0,0,24.738292011019283,49.476584022038566,-1.0,62,1,2
260,Riskware_1306,1,1,0,1087,0,2,7,2,0,0,0,0,10,2,0,8,1,0,0,0,0,0,112.94117647058823,0,0,19.950738916256157,39.90147783251231,-1.0,75,1,2
261,SMS_3477,1,1,0,847,0,0,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,38.22222222222222,0,0,10.439958592132506,20.87991718426501,-0.9161490683229814,204,1,1
262,SMS_92,1,1,0,1391,0,0,13,2,0,0,0,0,15,7,1,7,2,0,0,0,0,0,9.545454545454545,0,0,16.59611231101512,33.19222462203024,-0.980561555075594,307,6,1
263,Adware_381,1,1,0,1463,0,2,6,2,1,0,0,0,9,2,0,7,1,0,0,0,0,0,17.526315789473685,0,0,15.931153184165233,31.862306368330465,-0.9259896729776248,136,,3
264,SMS_4836,0,1,0,387,0,0,5,2,0,0,0,0,11,5,0,6,1,0,0,0,0,0,4.0,0,0,11.725321888412017,23.450643776824034,-0.9184549356223176,79,8,1
265,SMS_2484,1,1,0,572,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,79.0,0,0,11.070833333333333,22.141666666666666,-0.9722222222222222,120,1,1
266,Adware_80,1,1,0,11429,0,12,157,4,3,18,1,0,19,4,1,14,3,0,1,0,0,0,198.06896551724137,0,0,17.17738791423002,34.35477582846004,0.1871345029239766,1629,,3
267,Riskware_3607,1,1,0,36141,0,191,717,11,13,41,159,0,26,7,2,17,13,0,1,0,0,0,21.27906976744186,0,0,23.41346153846154,46.82692307692308,-1.0,7908,1,2
268,Riskware_3298,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,4.0,0,0,23.42436974789916,46.84873949579832,-1.0,353,1,2
269,SMS_3829,1,1,0,852,0,0,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,32.22222222222222,0,0,11.198868229587712,22.397736459175423,-0.9320937752627324,234,8,1
270,Riskware_1863,1,1,0,5710,0,12,503,2,3,0,1,0,19,8,1,10,7,0,0,0,0,0,6.870967741935484,0,0,19.972370766488414,39.94474153297683,-0.9786096256684492,756,1,2
271,Riskware_1491,1,1,0,5124,0,2,137,4,7,3,0,0,3,1,0,2,1,0,0,0,0,0,14.972222222222221,0,0,19.73310225303293,39.46620450606586,-0.9961005199306759,1156,1,2
272,Riskware_625,1,1,0,14727,0,1,132,2,0,17,0,0,1,0,0,1,0,0,0,0,0,0,240.3548387096774,0,0,27.031779661016948,54.063559322033896,-1.0,3748,1,2
273,SMS_1543,1,1,0,776,0,0,15,3,0,0,0,0,4,3,0,1,1,0,0,0,0,0,157.28571428571428,0,0,13.121428571428572,26.242857142857144,-1.0,125,1,1
274,SMS_780,1,1,0,843,0,0,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,38.666666666666664,0,0,10.876404494382022,21.752808988764045,-0.9274770173646578,202,6,1
275,SMS_3089,0,1,0,788,0,0,0,2,0,0,0,0,10,5,1,4,0,0,0,0,0,0,45.714285714285715,0,0,11.686695278969957,23.373390557939913,-0.8905579399141631,205,1,1
276,Riskware_3165,1,1,0,36297,7,31,371,5,7,25,0,0,13,6,0,7,37,0,0,0,0,0,72.57692307692308,0,0,28.424778761061948,56.849557522123895,-1.0,15547,1,2
277,Scareware_18,1,1,0,9761,0,23,145,2,1,11,0,0,17,3,2,12,3,0,0,0,0,0,66.45833333333333,0,0,23.234920634920634,46.46984126984127,-0.9698412698412698,3062,1,5
278,Riskware_577,1,1,0,16627,1,3,254,8,1,16,30,0,3,1,0,2,0,0,0,0,0,0,30.32,0,0,20.918880114860013,41.837760229720026,-0.7731514716439339,4963,1,2
279,SMS_53,1,1,0,1344,0,0,13,2,0,0,0,0,15,7,1,7,2,0,0,0,0,0,9.9,0,0,15.398046398046398,30.796092796092797,-0.9804639804639804,276,6,1
280,SMS_3274,1,1,0,589,0,0,0,2,0,0,0,0,5,4,0,1,0,0,0,0,0,0,97.0,0,0,10.746347941567064,21.49269588313413,-0.9482071713147411,119,1,1
281,Riskware_888,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,4.0,0,0,21.637760702524698,43.275521405049396,-1.0,353,1,2
282,SMS_4019,1,1,0,340,0,0,0,2,0,0,0,0,12,8,0,4,1,0,0,0,0,0,6.0,0,0,12.077092511013216,24.154185022026432,-0.9676945668135095,28,8,1
283,SMS_650,1,1,0,382,0,0,0,2,0,0,0,0,4,2,0,2,0,0,0,0,0,0,10.0,0,0,11.017326732673267,22.034653465346533,-0.9888613861386139,62,6,1
284,SMS_3902,1,1,0,780,0,0,0,2,0,0,0,0,10,5,1,4,0,0,0,0,0,0,33.75,0,0,11.236464968152866,22.472929936305732,-0.929140127388535,187,8,1
285,Adware_1253,1,1,0,6992,0,23,411,8,4,33,0,0,30,8,1,21,7,0,0,0,0,0,46.43333333333333,0,0,16.31935483870968,32.63870967741936,0.7193548387096774,1525,,3
286,SMS_4072,1,1,0,835,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,12.065997130559541,24.131994261119083,-0.9325681492109039,216,8,1
287,SMS_283,1,1,0,592,0,0,1,2,0,1,23,0,7,3,0,4,1,0,0,0,0,0,58.4,0,0,11.356968215158924,22.713936430317847,-0.9633251833740831,98,1,1
288,Adware_1308,1,1,0,5416,0,62,69,21,4,6,7,0,13,6,0,7,1,0,2,0,0,0,189.2,0,0,15.169863013698631,30.339726027397262,-0.4383561643835616,552,,3
289,Banking_2047,1,1,0,13940,0,34,427,9,6,18,41,0,20,5,1,14,2,0,0,0,0,0,18.147058823529413,0,0,17.654285714285713,35.308571428571426,2.052857142857143,8684,1,4
